title,rating_count,console,genres,average_rating
Street Sk8Er 2,41,ps_one,Action| Sports,4.8
Street Smart,13,sega_megadrive,Action| Fighting,4.31
Street Warrior,10,ps2,Fighting,3.9
Streets Of Rage 2,1425,sega_megadrive,Action| Fighting| Brawler,4.73
Streets Of Rage 3,498,sega_megadrive,Action| Brawler,4.4096184738955815
Strider,129,ps_one|sega_megadrive|nes,Action| Platformer|Action|Action| Shooter| Platformer,4.5958914728682165
Strider 2,116,ps_one,Action,4.613103448275862
Strider Ii,16,sega_megadrive,Platformer,4.69
Strike Force Bowling,17,ps2,Sports,4.5323529411764705
Strike Gunner S.T.G,179,super_nintendo,Shoot Em Up,4.596536312849162
Strike Point,5,ps_one,Action,4.2
Striker,59,super_nintendo|ps_one|sega_megadrive,Sports| Soccer,4.441525423728813
Striker '96,10,sega_saturn,Sports| Simulation,5.0
Striker 96,5,ps_one,Sports| Simulation,4.8
Striker Pro 2000,19,ps_one|sega_dreamcast,Sports| Soccer,4.5815789473684205
Strikers 1945,193,ps_one|sega_saturn,Action,4.591709844559585
Stuart Little 2,90,ps_one,Action| Adventure| Driving/Racing| Platformer,4.478555555555555
Stuart Little 3 - Big Photo Adventure,217,ps2,Adventure| Driving/Racing,4.32
Stunt Gp,44,sega_dreamcast|ps2,Driving/Racing,4.772954545454545
Stunt Kids,5,nes,Action| Sports,4.2
Stunt Race Fx,145,super_nintendo,Driving/Racing,4.083103448275862
Stunt Racer 64,34,n64,Driving/Racing,4.59
Stuntman,70,ps2,Action| Sports| Driving/Racing,4.618571428571428
Stuntman - Ignition,37,ps2,Action| Driving/Racing,4.81
Stupid Invaders,41,sega_dreamcast,Adventure,4.8029268292682925
Sturmwind,39,sega_dreamcast,Shoot Em Up,4.82
Sub Rebellion,33,ps2,Simulation| Shooter| Vehicular Combat| Action-Adventure,4.636363636363637
Suffering The,200,ps2,Action,4.63035
Suffering The - Ties That Bind,133,ps2,Action| Shooter| First-Person Shooter,4.5049624060150375
Sugoi Hebereke,9,super_nintendo,Action| Fighting,4.33
Sugoro Quest++ - Dicenics,6,super_nintendo,Role-Playing| Simulation,5.0
Sugoroku Ginga Senki,4,super_nintendo,Adventure| Trivia/Board Game,5.0
Suika,5,sega_dreamcast,Adventure,5.0
Suikoden,1425,ps_one,Strategy| Role-Playing,4.7684421052631585
Suikoden Ii,2842,ps_one,Strategy| Role-Playing,4.7916256157635475
Suikoden Iii,731,ps2,Strategy| Role-Playing,4.69
Suikoden Iv,433,ps2,Adventure| Role-Playing,4.686258660508083
Suikoden Tactics,247,ps2,Strategy| Role-Playing,4.713886639676113
Suikoden V,993,ps2,Strategy| Adventure| Role-Playing| Fighting,4.694491440080564
Sum Of All Fears The,7,ps2,Action| Strategy| First-Person Shooter,5.0
Summer Athletics,30,ps2,Sports| Track & Field,4.429999999999999
Summer Carnival '92 - Recca,56,nes,Shoot Em Up,4.783928571428571
Summer Challenge,7,sega_megadrive,Sports,4.43
Summer Heat Beach Volleyball,125,ps2,Sports,4.59
Summon Night 3,157,ps2,Strategy| Role-Playing,4.48
Summoner,409,ps2,Action| Role-Playing,4.661124694376528
Summoner 2,58,ps2,Action| Adventure| Role-Playing,4.828620689655173
Sunday Funday - The Ride,5,nes,Platformer,5.0
Sunny Garcia Surfing,16,ps2,Surfing,4.63
Sunset Riders,1076,super_nintendo|sega_megadrive,Action| Shooter,4.549674721189591
Super Adventure Island,256,super_nintendo,Action| Platformer,4.3526171875
Super Adventure Island Ii,88,super_nintendo,Action| Adventure| Platformer,4.671818181818182
Super Adventure Rockman,91,ps_one|sega_saturn,Action| Adventure,4.5405494505494515
Super Air Diver,24,super_nintendo,Action| Flight Simulator,4.46
Super Air Diver 2,10,super_nintendo,Action| Flight Simulator,5.0
Super Aleste,77,super_nintendo,Shoot Em Up,4.881428571428572
Super Arabian,44,nes,Action| Platformer,4.68
Super B-Daman - Battle Phoenix 64,10,n64,Light-Gun Shooter,4.5
Super B.C. Kid,14,super_nintendo,Action,5.0
Super Baseball 2020,10,sega_megadrive,Action| Sports| Simulation,4.7
Super Baseball Simulator 1.000,13,super_nintendo,Baseball,4.77
Super Bases Loaded,14,super_nintendo,Sports| Baseball,5.0
Super Bases Loaded 3 - License To Steal,11,super_nintendo,Baseball,5.0
Super Batter Up,12,super_nintendo,Baseball,4.5
Super Battleship,39,super_nintendo|sega_megadrive,Strategy,4.3048717948717945
Super Battletank,16,super_nintendo,Action| Simulation,4.938125
Super Battletank - War In The Gulf,30,super_nintendo|sega_megadrive,Action| Simulation,4.7653333333333325
Super Battletank 2,36,super_nintendo,Action| Simulation,4.752777777777778
Super Bikkuriman,7,super_nintendo,Fighting,5.0
Super Birdie Rush,5,super_nintendo,Sports| Golf,4.8
Super Black Bass,32,super_nintendo,Fishing,4.7184375
Super Bomberman,974,super_nintendo,Action,4.381303901437371
Super Bomberman - Panic Bomber W,33,super_nintendo,Action| Puzzle,4.67
Super Bomberman 2,537,super_nintendo,Action,4.40586592178771
Super Bomberman 3,748,super_nintendo,Action,4.443609625668449
Super Bomberman 4,1065,super_nintendo,Action,4.470046948356808
Super Bomberman 5,641,super_nintendo,Action| Puzzle,4.49
Super Bombliss,12,super_nintendo,Puzzle,4.58
Super Bonk,29,super_nintendo,Action,4.69
Super Bowling,35,super_nintendo|n64,Bowling|Sports,4.600285714285714
Super Bubble Pop,7,ps_one,Strategy,4.86
Super Bust-A-Move,28,ps2,Puzzle,4.104285714285714
Super Bust-A-Move 2,52,ps2,Puzzle,4.8246153846153845
Super Buster Bros.,150,super_nintendo,Action| Shoot Em Up,4.368599999999999
Super C,304,nes,Action| Shooter,4.66
Super Caesars Palace,25,super_nintendo,Simulation| Card Game| Gambling,4.4792000000000005
Super Cars,19,nes,Action| Driving/Racing,4.16
Super Castlevania Iv,607,super_nintendo,Action| Platformer,4.647693574958814
Super Chase H.Q.,42,super_nintendo,Action| Driving/Racing,4.472857142857143
Super Chinese,18,nes,Action| Role-Playing,4.39
Super Chinese 3,6,nes,Action| Role-Playing,4.33
Super Chinese Fighter,5,super_nintendo,Fighting,5.0
Super Chinese World,16,super_nintendo,Action| Role-Playing,4.25
Super Chinese World 3,11,super_nintendo,Action| Role-Playing,4.18
Super Contra,310,nes,Action| Shooter,4.53
Super Cup Soccer,16,super_nintendo,Sports| Football| Soccer,4.44
Super Daisenryaku,18,sega_megadrive,Strategy,4.61
Super Dodge Ball,91,nes,Action| Sports,4.688461538461539
Super Dogfight,11,super_nintendo,Flight Simulator,4.82
Super Double Dragon,695,super_nintendo,Action| Brawler,4.515338129496403
Super Dunk Star,4,super_nintendo,Sports| Basketball,5.0
Super Dyna'Mix Badminton,12,nes,Sports,4.5
Super F-1 Hero,8,super_nintendo,Driving/Racing,4.38
Super F1 Circus,7,super_nintendo,Driving/Racing| Simulation,4.43
Super Famicom Wars,476,super_nintendo,Strategy,4.67
Super Family Tennis,24,super_nintendo,Sports| Adventure| Tennis,4.46
Super Famista,18,super_nintendo,Baseball,4.61
Super Fantasy Zone,49,sega_megadrive,Action,4.962040816326531
Super Final Match Tennis,9,super_nintendo,Sports| Tennis,4.56
Super Fire Pro Wrestling,10,super_nintendo,Fighting| Wrestling,4.9
Super Fire Pro Wrestling - Queen'S Special,19,super_nintendo,Wrestling,4.842105263157895
Super Fire Pro Wrestling 2,6,super_nintendo,Sports| Fighting| Wrestling,5.0
Super Fire Pro Wrestling Special,15,super_nintendo,Wrestling,4.536
Super Fire Pro Wrestling X,6,super_nintendo,Sports| Wrestling,5.0
Super Fire Pro Wrestling X Premium,53,super_nintendo,Sports| Wrestling,4.890188679245283
Super Formation Soccer,7,super_nintendo,Soccer,4.86
Super Gachapon World - Sd Gundam X,51,super_nintendo,Strategy,4.572745098039216
Super Genjin,10,super_nintendo,Action,4.3
Super Glove Ball,9,nes,Action| Block-Breaking,4.44
Super Goal!,16,super_nintendo,Sports| Football| Soccer,3.88
Super Goal! 2,23,super_nintendo,Soccer,4.04
Super Godzilla,57,super_nintendo,Action,4.366666666666666
Super Hang-On,75,sega_megadrive,Driving/Racing,4.638933333333333
Super High Impact,22,super_nintendo|sega_megadrive,Sports| Football,5.0
Super Hydlide,50,sega_megadrive,Action| Adventure| Role-Playing,4.721
Super Indy Champ,6,super_nintendo,Driving/Racing,4.5
Super International Cricket,47,super_nintendo,Cricket,4.465531914893617
Super Jeopardy!,11,nes,Trivia/Board Game,3.82
Super Keirin,5,super_nintendo,Sports,5.0
Super Kick Off,19,super_nintendo|sega_megadrive,|Sports,4.261052631578948
Super Kyuukyoku Harikiri Stadium,4,super_nintendo,Baseball,5.0
Super Loopz,7,super_nintendo,Puzzle,5.0
Super Mad Champ,14,super_nintendo,Action| Driving/Racing| Fighting,4.64
Super Magnetic Neo,33,sega_dreamcast,Action| Platformer,4.363030303030302
Super Magnetic Niuniu,4,sega_dreamcast,Action| Platformer,5.0
Super Mahjong,7,super_nintendo,Trivia/Board Game,5.0
Super Mahjong Taikai,22,super_nintendo,Trivia/Board Game,4.454545454545454
Super Momotarou Dentetsu,14,nes,Trivia/Board Game,4.71
Super Momotarou Dentetsu Ii,7,super_nintendo,Trivia/Board Game,5.0
Super Monaco Gp,53,sega_megadrive,Driving/Racing,4.715094339622642
Super Monkey Ball Adventure,129,ps2,Action| Driving/Racing,4.624186046511627
Super Monkey Ball Deluxe,95,ps2,Puzzle,4.5153684210526315
Super Morph,11,super_nintendo,Puzzle,4.27
Super Nichibutsu Mahjong,8,super_nintendo,Trivia/Board Game,3.88
Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen,8,super_nintendo,Trivia/Board Game,4.63
Super Ninja Boy,25,super_nintendo,Role-Playing| Brawler,4.76
Super Ninja-Kun,14,super_nintendo,Action| Platformer,4.57
Super Nobunaga No Yabou - Bushou Fuuunroku,50,super_nintendo,Strategy| Simulation,4.72
Super Nova,16,super_nintendo,Shoot Em Up,4.75
Super Off Road,88,super_nintendo|sega_megadrive,Driving/Racing,4.682045454545455
Super Off Road - The Baja,32,super_nintendo,Driving/Racing,4.405
Super Pachinko,9,super_nintendo,Trivia/Board Game,5.0
Super Pang,186,super_nintendo|nes,Puzzle| Shoot Em Up|Action| Shoot Em Up,4.6577956989247316
Super Pang Ii,14,nes,Puzzle| Shoot Em Up,4.57
Super Pinball,8,nes,Pinball,5.0
Super Pinball - Behind The Mask,42,super_nintendo,Action| Pinball,4.859047619047619
Super Pinball Ii - The Amazing Odyssey,8,super_nintendo,Compilation| Pinball,4.63
Super Pitfall,41,nes,Platformer| Action-Adventure,3.975609756097561
Super Play Action Football,8,super_nintendo,Sports| Football,4.75
Super Probotector - Alien Rebels,138,super_nintendo,Action| Shooter,4.62
Super Professional Baseball,6,super_nintendo,Sports| Baseball,5.0
Super Professional Baseball Ii,5,super_nintendo,Sports| Baseball,4.6
Super Punch-Out!!,997,super_nintendo,Sports| Boxing,4.522537612838516
Super Puyo Puyo,69,super_nintendo,Action| Role-Playing| Puzzle,4.492173913043478
Super Puyo Puyo Tsuu,88,super_nintendo,Action| Role-Playing,4.6261363636363635
Super Puzzle Fighter 2 X,11,sega_saturn,Strategy| Puzzle,5.0
Super Puzzle Fighter Ii Turbo,287,ps_one|sega_saturn,Strategy| Puzzle,4.732299651567945
Super R-Type,170,super_nintendo,Action| Shooter| Shoot Em Up,4.628117647058823
Super R.B.I. Baseball,11,super_nintendo,Baseball,3.82
Super Real Baseball '88,4,nes,Baseball,5.0
Super Real Basketball,10,sega_megadrive,Basketball,4.898000000000001
Super Real Mahjong Piv,10,super_nintendo,Trivia/Board Game,4.8
Super Robot Wars Alpha,64,sega_dreamcast,Strategy,4.67
Super Robot Wars F,472,sega_saturn,Strategy,4.57
Super Rugby,12,super_nintendo|nes,|Sports,4.498333333333333
Super Runabout,31,sega_dreamcast,Driving/Racing,4.258387096774193
Super Runabout - San Francisco Edition,29,sega_dreamcast,Driving/Racing,4.72
Super Sangokushi,10,super_nintendo,Strategy| Role-Playing,5.0
Super Sangokushi Ii,65,super_nintendo,Strategy| Role-Playing,4.890000000000001
Super Scope 6,31,super_nintendo,Action| Compilation| Minigame Collection| Puzzle| Light-Gun Shooter,4.678709677419355
Super Shinobi The,56,sega_megadrive,Action,4.839999999999999
Super Shot Soccer,648,ps_one,Soccer,4.41
Super Skidmarks,12,sega_megadrive,Driving/Racing,4.833333333333333
Super Slam Dunk,13,super_nintendo,Basketball,4.69
Super Smash Tv,27,sega_megadrive,Dual-Joystick Shooter,4.93
Super Soccer,121,super_nintendo,Sports| Simulation| Soccer,4.6045454545454545
Super Soccer Champ,24,super_nintendo,Sports| Soccer,4.54
Super Solitaire,16,super_nintendo,Strategy,4.75
Super Spike V'Ball,58,nes,Sports,4.48448275862069
Super Spike V'Ball + Nintendo World Cup,33,nes,Sports,4.67
Super Sprint,25,nes,Driving/Racing,4.72
Super Spy Hunter,51,nes,Action,4.684313725490196
Super Stadium,4,super_nintendo,Baseball,5.0
Super Star Force,16,nes,Action-Adventure| Shoot Em Up,4.75
Super Star Wars,236,super_nintendo,Action| Adventure| Shooter| Platformer,4.554491525423729
Super Star Wars - Return Of The Jedi,160,super_nintendo,Action| Platformer,4.247125
Super Star Wars - The Empire Strikes Back,125,super_nintendo,Action| Platformer,4.5028
Super Street Fighter Ii - The New Challengers,836,super_nintendo|sega_megadrive,Fighting,4.5225598086124394
Super Street Fighter Ii X For Matching Service,33,sega_dreamcast,Strategy,4.67
Super Strike Eagle,13,super_nintendo,Action| Flight Simulator,4.772307692307693
Super Swiv,26,super_nintendo,Shooter,4.766153846153846
Super Team Games,6,nes,Sports,4.83
Super Tekkyuu Fight!,6,super_nintendo,Action| Puzzle,4.83
Super Tempo,41,sega_saturn,Platformer,4.78
Super Tennis,123,super_nintendo,Sports| Tennis,4.667235772357723
Super Tennis - World Circuit,16,super_nintendo,Sports| Tennis,4.81
Super Tetris 2 + Bombliss,42,super_nintendo,Puzzle,4.571428571428571
Super Tetris 3,50,super_nintendo,Puzzle,4.74
Super Thunder Blade,19,sega_megadrive,Action| Shoot Em Up,4.842631578947368
Super Troll Islands,22,super_nintendo,Action,4.91
Super Trucks,7,ps2,Driving/Racing,5.0
Super Trucks Racing,125,ps2,Driving/Racing,4.1
Super Turrican,109,super_nintendo|nes,|Action,4.671467889908257
Super Turrican 2,75,super_nintendo,Action| Platformer,4.810266666666666
Super Ultra Baseball,5,super_nintendo,Baseball,4.8
Super Variable Geo,12,super_nintendo,Fighting,4.92
Super Widget,19,super_nintendo,Action| Platformer,4.633684210526315
Super Wrestle Angels,38,super_nintendo,Wrestling| Card Game,4.32
Super-Bikes Riding Challenge,23,ps2,Driving/Racing,4.96
Supercross 2000,60,n64|ps_one,Sports| Driving/Racing,4.550333333333333
Supercross 2001,25,ps_one,Driving/Racing,4.88
Supercross Circuit,18,ps_one,Sports| Driving/Racing,4.83
Superman,7131,n64|sega_megadrive|nes,Action|Action| Adventure,4.606840555321835
Superman - Shadow Of Apokolips,129,ps2,Action| Adventure| Platformer,4.231627906976744
Superman Returns,400,ps2,Action| Brawler,4.085999999999999
Superstar Dance Club,8,ps_one,Music/Rhythm,3.75
Surf Riders,22,ps_one,Sports,4.36
Surf Rocket Racers,17,sega_dreamcast,Driving/Racing,4.4141176470588235
Surf'S Up,141,ps2,Sports| Surfing,4.331560283687943
Surfing H3O,23,ps2,Surfing,4.480869565217391
Surging Aura,15,sega_megadrive,Role-Playing,4.27
Surveillance Kanshisha,12,ps2,Adventure,5.0
Sutobasu Yarou Show,4,super_nintendo,Basketball,5.0
Sutte Hakkun,96,super_nintendo,Puzzle,3.6
Suzuka 8 Hours,21,super_nintendo,Action| Driving/Racing| Simulation,4.855238095238095
Suzuki Alstare Extreme Racing,36,sega_dreamcast,Sports| Driving/Racing,4.054166666666666
Suzuki Super-Bikes Ii - Riding Challenge,26,ps2,Sports| Driving/Racing,4.27
Suzuki Tt Superbikes - Real Road Racing,40,ps2,Driving/Racing,4.55
Sven-Goran Eriksson'S World Challenge,6,ps_one,Soccer,4.83
Swagman,29,ps_one|sega_saturn,|Adventure,4.687586206896552
Swamp Thing,21,nes,Action| Platformer,4.524285714285714
Swat - Global Strike Team,106,ps2,First-Person Shooter,4.4
Swat - Special Weapons And Tactics,5,nes,Role-Playing,4.8
Swat Kats - The Radical Squadron,31,super_nintendo,Action| Platformer,4.77
Sweet Home,139,sega_dreamcast|nes,|Adventure| Role-Playing,4.346978417266187
Swing,35,ps_one,Action| Strategy,4.4
Swing Away Golf,10,ps2,Sports| Golf,5.0
Sword Maniac,7,super_nintendo,Fighting| Brawler| Platformer,4.86
Sword Master,43,nes,Action,4.699302325581395
Sword Of The Berserk - Guts' Rage,306,sega_dreamcast,|Action| Brawler,4.57
Sword Of Vermilion,40,sega_megadrive,Action| Adventure| Role-Playing,4.73
Swords And Serpents,41,nes,Role-Playing,4.39219512195122
Swords Of Destiny,47,ps2,Action| Brawler,4.62
Sx Superstar,19,ps2,Sports| Driving/Racing,4.68
Syberia,28,ps2,Adventure,4.57
Syberia Ii,30,ps2,Adventure,4.4
Syd Of Valis,9,sega_megadrive,Action| Platformer,4.78
Sydney 2000,65,ps_one|sega_dreamcast,Sports| Track & Field,4.6470769230769235
Sylvester & Tweety In Cagey Capers,6,sega_megadrive,Action| Strategy,4.67
Sylvester And Tweety In Cagey Capers,11,sega_megadrive,Action| Strategy,4.73
Syndicate,86,super_nintendo|sega_megadrive,Action| Strategy| Role-Playing,4.89406976744186
Syndicate Wars,40,ps_one,Action| Strategy,4.65
Syphon Filter,737,ps_one,Action| Shooter,4.639416553595658
Syphon Filter - Dark Mirror,86,ps2,Action,4.64
Syphon Filter - Logan'S Shadow,115,ps2,Action| Shooter,4.57
Syphon Filter - The Omega Strain,233,ps2,Action| Adventure,4.619656652360516
Syphon Filter 2,1377,ps_one,Action| Strategy,4.293260711692085
Syphon Filter 3,533,ps_one,Action| Adventure,4.575234521575985
Syvalion,21,super_nintendo,Shoot Em Up,4.858095238095238
T&C - Wood & Water Rage,22,nes,Skateboarding| Surfing,4.55
T'Ai Fu - Wrath Of The Tiger,145,ps_one,Action| Adventure,4.58
T2 - The Arcade Game,65,super_nintendo|sega_megadrive,Action| Light-Gun Shooter,4.675846153846153
Taboo - The Sixth Sense,39,nes,Simulation| Card Game,4.254615384615385
Tactical Soccer,10,super_nintendo,Simulation| Soccer,4.9
Tactics Ogre - Let Us Cling Together,719,super_nintendo|ps_one,|Strategy| Role-Playing| Simulation,4.641794158553546
Tag Team Wrestling,10,nes,Wrestling,3.7
Tagin' Dragon,7,nes,Action| Strategy,4.57
Taiko Drum Master,81,ps2,Music/Rhythm,4.63
Tail Concerto,227,ps_one,|Action| Adventure| Role-Playing,4.738722466960352
Taisen Net Gimmick - Capcom & Psikyo All Stars,11,sega_dreamcast,Puzzle,4.73
Taito Legends,64,ps2,Action| Strategy| Driving/Racing| Compilation,4.53375
Taito Legends 2,102,ps2,Action| Strategy| Sports| Driving/Racing| Simulation| Compilation,4.536666666666667
Taiyou No Shinden - Asteka 2,10,nes,Adventure| Role-Playing,4.5
Takahashi Meijin No Bugutte Honey,11,nes,Puzzle| Platformer| Shoot Em Up,4.91
Takeda Shingen,7,nes,Strategy,4.14
Takeda Shingen 2,4,nes,Strategy| Role-Playing,5.0
Takeshi No Chousenjou,86,nes,Minigame Collection| Music/Rhythm| Action-Adventure,4.28
Tale Of Despereaux The,21,ps2,Action| Strategy| Adventure| Puzzle| Platformer,4.81
Tales Of Destiny,821,ps_one,Action| Adventure| Role-Playing,4.615724725943971
Tales Of Destiny 2,137,ps2,Action| Adventure| Role-Playing,4.51
Tales Of Destiny Ii,1575,ps_one,Action| Role-Playing,4.404933333333333
Tales Of Eternia,508,ps_one,Action| Role-Playing,4.735787401574803
Tales Of Legendia,439,ps2,Action| Adventure| Role-Playing,4.628132118451025
Tales Of Phantasia,836,super_nintendo|ps_one|nes,|Action| Role-Playing|Role-Playing,4.563277511961722
Tales Of Rebirth,309,ps2,Action| Adventure| Role-Playing,4.5
Tales Of The Abyss,834,ps2,Role-Playing,4.73
Talespin,21,sega_megadrive,Action| Adventure| Shooter,4.24
Talmit'S Adventure,8,sega_megadrive,Platformer| Action-Adventure,5.0
Tama,4,sega_saturn,Puzzle,5.0
Targa,6,super_nintendo,Shoot Em Up,5.0
Target Earth,17,sega_megadrive,Action,4.76
Target Renegade,10,nes,Action| Fighting,4.9
Tarzan,307,n64,Action| Adventure| Platformer,4.125309446254072
Task Force Harrier Ex,17,sega_megadrive,Shoot Em Up,4.823529411764706
Tatakai No Banka,16,nes,Action,5.0
Tatsunoko Fight,53,ps_one,Fighting,4.74
Taxi 2 - Le Jeu,43,sega_dreamcast,Action| Driving/Racing,4.63
Taz - Wanted,118,ps2,Action,4.58
Taz Express,37,n64,Action| Adventure,4.73
Taz In Escape From Mars,39,sega_megadrive,Action| Platformer,4.8707692307692305
Taz-Mania,99,super_nintendo|sega_megadrive,Action| Platformer,4.608585858585859
Td Overdrive,15,ps2,Sports| Driving/Racing,4.73
Team Buddies,1189,ps_one,Action| Real-Time Strategy,4.5832548359966365
Team Losi Rc Racer,27,ps_one,Driving/Racing,4.96
Team Usa Basketball,16,sega_megadrive,Sports,4.75
Tech Romancer,106,sega_dreamcast,Action| Fighting,4.404622641509434
Technictix,14,ps2,Music/Rhythm,4.71
Tecmo Baseball,8,nes,Sports,4.5
Tecmo Bowl,64,nes,Action| Sports| Football,4.640625
